"X0"	"X0.1"	"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"X7"	"X8"	"X9"	"X10"	"X11"	"X12"	"X13"	"X14"	"X15"	"X16"	"X17"	"X18"	"X19"	"X20"	"X21"	"X22"	"X23"	"X24"	"X25"	"X26"	"X27"	"X28"	"X29"	"X30"	"X31"	"X32"	"X33"	"X34"	"X35"	"X36"	"X37"	"X38"	"X39"	"X40"	"X41"	"X42"	"X43"	"X44"	"X45"	"X46"
"IMAGE:1951039"	-0.122779	0.259651	-0.243864	-3.304886	0.138362	0.424431	0.322671	0.657732	0.294699	0.193894	-0.169728	0.07369	0.304419	0.079434	0.412851	0.126078	0.021658	0.498205	-0.571331	0.489113	-0.357405	0.114309	0.035988	0.006513	-0.181177	-0.120653	0.071879	0.000347	-0.155503	-0.201626	0.278509	0.37664	-0.552281	0.359658	0.107239	0.162646	0.192002	-0.0046	0.092212	-0.195986	0.341178	0.488985	0.359928	-0.303249	0.365546	-0.156904	0.157436	0.186848
"IMAGE:982113"	-0.119126	0.201401	0.344774	-0.121827	0.202197	-0.238561	-0.157995	-0.185429	-0.093172	0.080312	0.1622	0.086043	0.451366	0.085095	-0.967953	0.384096	-0.810666	-0.386505	-0.11599	-0.274595	0.072242	-0.222051	0.125784	0.397004	-0.416593	0.410079	0.033414	-0.133031	0.178348	0.281398	-0.034233	0.167764	0.231785	0.22008	-0.228429	-0.686406	0.497651	-0.282778	-0.00222	0.179785	-0.092442	0.245235	0.349032	-0.044857	0.06819	-0.003977	0.080268	0.146486
"IMAGE:360025"	0.172097	-0.261469	-0.036175	0.434775	-0.083289	0.093066	-0.034802	0.231341	0.436042	0.140079	-0.143173	-0.66856	0.095747	0.180039	0.098656	-0.14433	0.302606	0.342437	0.208205	-0.145217	1.038726	0.26313	0.362222	-0.134016	-0.288864	-0.377688	0.180081	0.029918	-0.20038	-0.525346	-0.130038	0.1484	0.357741	-0.202258	-0.220072	0.306085	-0.15624	-0.279889	0.003541	-0.053611	-0.028021	-0.01897	-0.331469	-0.083452	-0.288524	-0.540482	0.170355	0.165452
"IMAGE:1461158"	-0.250512	-0.018501	-0.550948	0.718483	0.662947	0.167826	0.019001	0.672747	-0.305507	0.202917	-0.001045	0.121315	0.184438	-0.193333	0.449993	0.382921	-0.049792	0.109933	0.264415	-0.103157	0.193871	0.174223	0.402911	0.303328	-0.254736	-0.553121	-0.336723	-0.731574	0.107401	-0.289339	-0.04046	-0.099548	0.380571	-0.031366	-0.269426	-0.50988	-0.226185	-0.405923	0.191816	-0.116845	0.221548	-0.521403	0.275964	-0.36449	0.193928	0.001777	0.110002	0.361251
"IMAGE:1942701"	-0.462144	-0.056675	-0.226579	-1.713166	0.339007	0.524272	0.182673	0.434417	0.375259	0.784753	-0.108939	-0.190999	-0.329641	0.039492	0.121926	-0.253577	0.110672	-0.076491	-0.456565	-0.196401	-0.285496	0.603227	0.508521	0.015753	0.555501	0.465249	0.347992	0.549757	-0.015718	-0.030049	-0.10178	0.334398	0.049154	-0.328151	-0.029838	-0.046989	-0.071788	0.017297	-0.137354	0.336259	-0.521338	-0.481968	-0.727148	0.554696	-0.0781	0.41825	-0.079115	0.49367
"IMAGE:980599"	-0.28248	-0.040711	0.143622	-0.753228	0.007393	0.111258	-0.582241	-0.172749	0.104258	0.773508	-0.064703	0.45349	-0.003019	-0.172063	0.086137	0.315695	0.147428	0.015085	-0.362815	-0.064767	-0.142051	0.163308	0.199203	0.368121	0.044338	0.139966	-0.228089	0.183151	0.259041	0.277746	-0.000781	0.17348	0.225482	0.141664	-0.965451	-0.22077	0.244287	0.418858	-0.612437	-0.033613	-0.227039	0.50872	-0.069798	-0.338789	0.21759	0.392604	-0.340803	-0.031786
"IMAGE:1638040"	-0.382799	-0.00809	-0.30973	-0.078987	-0.52759	-0.169944	-0.064944	-0.085987	-0.189287	-0.261709	-0.230313	0.124009	-0.006521	-0.068215	0.007014	-0.232777	0.306441	-0.092133	0.680239	0.059011	-0.437381	-0.243015	-0.047034	-0.285953	0.180026	0.161398	0.302386	-0.308802	0.119209	0.381963	-0.138128	-0.149154	-0.308691	0.074598	-0.19723	-0.256643	0.29132	-0.161489	0.008664	0.127294	0.162415	0.143548	0.521745	0.046606	0.457857	0.208973	0.113275	0.526417
"YLR074C"	0.276742	-0.342545	-0.226678	-0.185967	0.200631	0.155663	0.062161	0.368936	0.068217	0.049428	0.090053	-0.124663	0.115136	0.4668	0.038103	0.049264	0.234568	0.369105	0.012423	0.342355	0.428786	0.127799	0.345757	0.202409	-0.404161	0.331964	-0.633339	0.209094	-0.128344	-0.701117	0.0338	0.382574	-0.235942	-0.624281	-0.163531	-0.618925	0.062827	0.25534	-0.314892	0.248583	0.098621	0.277079	0.023634	-0.687054	0.219789	-0.243434	0.03031	0.24514
"IMAGE:610113"	0.329107	0.266493	0.201657	0.064451	-0.157821	-0.282814	-0.343205	-0.230966	-0.504444	-0.520369	-0.442503	-0.263799	-0.132904	-0.315437	-0.083051	-0.184456	-0.093686	-0.220826	0.101987	-0.062988	-0.096229	-0.25102	0.069825	0.07305	0.307148	0.178583	-0.165505	-0.276193	0.230767	-0.200751	0.173294	-0.079585	0.345679	-0.090737	0.108987	-0.306349	0.22756	0.100106	0.185627	0.358544	0.450635	0.116128	0.251621	0.270938	0.196545	0.116174	0.01533	-0.106945
"IMAGE:41684"	0.230353	0.185676	-0.013685	0.131496	0.009492	-0.114388	0.317716	0.304254	0.206009	-0.262063	-0.28732	-0.239307	-0.260993	-0.209763	-0.093799	0.015319	-0.330141	-0.335779	0.483223	-0.21709	-0.410392	0.21393	-0.029463	0.137212	-0.028033	0.230749	0.452382	0.007515	0.182804	-0.209213	-0.343714	-0.039272	-0.239063	0.163262	0.353176	-0.074819	-0.046815	-0.1577	0.282789	0.200882	-0.249246	-0.321077	-0.475999	0.22539	0.145118	0.083062	0.148785	-0.167924
"IMAGE:1010523"	0.142703	0.378669	-0.117785	0.050173	0.627056	0.027336	-0.529899	0.390346	0.199673	-0.024499	-0.126674	0.768584	0.187212	-0.000114	0.294583	0.196816	0.884163	-0.038845	0.469811	-0.63024	0.235289	-0.570996	0.504892	0.346102	-0.166716	0.221997	-0.084352	0.000234	-0.168062	0.107716	-0.044199	-0.092721	-0.702739	-0.124297	-0.445876	-0.163285	-0.264802	0.069671	-0.847902	-0.119265	0.247758	-0.828282	0.066309	-0.36077	-0.19649	-0.104464	-0.022552	0.3737
"IMAGE:916209"	0.176131	-0.054833	-0.44698	0.099538	0.278151	-0.090579	-0.493376	0.407177	0.189439	-0.248198	-0.082797	0.781738	0.680279	0.425019	0.020505	0.15833	-0.184942	0.250577	0.381807	0.256618	0.413977	0.024941	-0.152964	-0.470144	-0.890036	-0.241832	-0.077064	-0.041999	-0.042774	-0.577606	0.269587	-0.633524	-0.545522	-0.103116	0.296815	-0.176619	-0.03397	-0.40982	0.07887	0.06613	0.166844	0.358636	0.259451	0.127756	0.422042	-0.000718	-0.205887	-0.540079
"IMAGE:415964"	0.178639	-0.110003	0.224778	0.258159	0.03802	-0.190307	-0.022746	-0.202813	0.367674	0.281036	0.185555	-0.455889	-0.217936	0.141577	-0.952406	0.100804	0.119732	0.099303	-0.326166	-0.595343	0.39423	-0.26393	0.125356	-0.090227	0.047841	-0.072804	0.292074	0.155796	-0.105473	-0.242673	-0.040306	0.02503	-0.371375	-0.013263	-0.106981	0.234942	0.120763	-0.424616	0.067155	0.246442	-0.056215	0.508234	0.372057	0.15389	0.25195	0.035262	-0.184335	-0.110107
"IMAGE:428796"	0.123569	0.158922	0.178447	-0.044365	-0.054539	-0.121626	-0.124685	-0.316646	-0.306475	-0.389371	-0.044447	-0.390468	-0.092835	-0.359986	-0.249297	-0.409379	-0.360891	-0.226417	-0.351603	-0.372874	-0.18062	-0.38263	-0.061239	0.09514	-0.035504	0.05136	-0.073563	0.016155	0.150096	0.103033	0.207579	0.12503	0.136359	0.235795	0.275009	0.186094	0.197633	0.129831	0.13612	0.248984	0.374077	0.097741	0.174629	0.218428	0.278279	0.162635	0.336945	0.054611
"IMAGE:382467"	0.321873	0.282465	0.123908	0.216804	-0.228165	-0.105992	0.167951	0.534958	0.038762	-0.127274	-0.051296	0.256825	0.134145	-0.537679	-0.079413	-0.178329	0.230244	-0.074315	-0.988964	0.16818	-0.517084	0.094911	-0.002539	0.004198	0.029858	0.213047	0.315936	0.143199	-0.422747	0.297316	0.116725	-0.085701	-0.079976	-0.533364	-0.482559	-0.02369	-0.22228	0.074502	-0.137839	0.393349	0.339354	0.399619	-0.201303	0.054911	-0.178906	-0.045303	0.203314	0.456653
"IMAGE:1456752"	0.689412	0.032055	-0.353672	0.090131	-0.889046	-0.113649	-0.07473	-0.096669	-0.47712	-0.228362	0.487062	-0.125695	-0.137768	0.38167	-0.090832	-0.237962	0.216922	-0.071284	0.102241	0.278617	-0.23418	-0.408482	0.095524	-0.283588	0.256901	0.459706	-0.797146	0.083501	-0.100889	0.205331	-0.043053	0.072808	0.164758	-0.430607	-0.000212	0.279443	0.381211	0.14596	0.327274	0.513473	-0.165171	0.294392	0.173051	-0.905548	0.36874	-0.20213	-0.378964	0.37206
"IMAGE:1686218"	0.245901	-0.080172	-0.049519	0.415013	-0.094806	-0.564448	0.277734	-0.10849	0.229371	-0.094857	0.059821	-0.337076	-0.06108	-0.209997	0.148396	-0.611803	0.116804	-0.019407	-0.698043	-0.445168	-0.57801	-0.039016	0.365274	0.039279	0.565888	1.275293	-0.122391	0.136221	-0.357761	0.340807	0.385213	-0.060289	0.189063	0.00342	0.179981	0.552838	-0.154992	-0.423127	0.025146	-0.200984	0.469237	0.00646	0.230725	0.241618	-0.24505	-1.63569	0.008892	0.310335
"IMAGE:745546"	0.094424	0.004862	-0.221049	0.065975	-0.303777	-0.044613	-0.416993	-0.108211	0.054581	-0.471787	0.089521	0.222306	-0.253661	0.006508	0.143343	0.031209	0.499688	-0.166597	0.382909	0.125996	0.240086	-0.584251	-0.279791	-0.011022	-0.366242	0.163294	-0.320866	0.655506	-0.103999	0.180415	-0.275965	-0.171749	0.117515	-0.344752	-0.15799	-0.081814	-0.132406	-0.253853	-0.077873	0.38776	0.279616	-0.201286	0.097013	-0.599761	0.493631	0.391714	0.396581	0.62193
"IMAGE:1948645"	-0.27077	0.420369	0.751691	0.107455	-0.017758	-0.526323	0.488053	-0.77504	0.545016	-1.375285	0.442988	-0.134941	0.213501	-0.340677	0.126231	-0.264987	0.092873	-0.684714	0.419982	-0.091885	-0.012987	-0.290008	-0.521866	-0.523093	-0.15082	-0.069286	0.503383	0.304381	-0.104368	-0.121303	0.309267	-0.292926	-0.134	-0.054084	0.799317	0.109165	0.009619	-0.376924	-0.2138	-0.675038	0.794059	0.38939	0.061385	0.245792	0.479761	-0.707334	0.646265	-0.226495
"IMAGE:713455"	0.3424	0.310454	0.192094	0.267974	0.214456	0.538965	0.352836	0.471969	0.303447	0.519083	0.418902	0.713215	0.424401	0.542939	0.545375	0.444945	0.387614	0.335254	0.335726	0.353095	0.023027	-0.187582	0.204289	-0.204327	0.185343	0.186608	-0.407894	-0.527141	-0.059031	-0.422718	-0.112335	-0.335745	-0.08626	-0.555175	-0.343981	-0.514445	-0.258762	-0.318843	-0.392568	-0.228511	-0.467741	-0.216196	-0.433061	-0.334677	-0.496441	-0.345421	-0.576367	-0.417996
"IMAGE:725088"	-0.443755	-0.149946	-0.250551	0.554023	0.314974	0.182287	-0.032477	-0.174077	-0.033896	0.25711	0.123759	-0.084702	0.451609	0.140425	0.4409	0.161431	-0.132664	0.104649	0.392205	-0.264417	-0.628495	-0.28842	-0.383789	0.21092	-0.214385	0.03008	0.402727	0.160503	-0.013178	-0.197684	0.133678	-0.124956	-0.555884	-0.093034	0.312202	0.201434	-0.19958	0.207939	0.338795	0.027086	-0.360912	0.114606	-0.048885	-0.349785	-0.057592	-0.325372	-0.082964	0.099609
"IMAGE:1582602"	-0.129971	-0.602744	-0.073628	-0.234987	0.313891	0.260356	0.354855	0.521193	0.465728	0.328002	0.039486	-0.149529	0.234419	0.031874	0.217227	0.027542	0.05909	0.002169	-0.369019	0.033875	0.498206	0.274954	-0.137262	-0.002899	0.005778	0.449752	0.161487	0.115497	-0.325185	-0.220439	-0.090891	-0.144547	-0.237065	-0.290617	-0.275598	0.195157	-0.001707	0.040672	0.035487	-0.150967	-0.19131	-0.038765	0.224624	0.387833	-0.529299	-0.033099	-0.145829	-0.213406
"IMAGE:1522718"	0.275395	-0.334083	-0.371472	-0.38499	-0.038283	0.345041	-0.398362	0.70508	-0.643278	0.231276	-0.330372	0.13349	-0.004278	-0.161923	-0.012509	0.149097	0.056395	0.118784	0.137072	0.277552	-1.203677	0.007987	0.264301	0.27264	-0.256287	0.071366	0.058261	0.427583	-0.40419	-0.174767	-0.052341	0.248502	-0.117152	0.059798	-0.167512	0.487633	-0.333511	-0.240479	-0.046769	0.065688	0.112941	-0.400156	0.53958	-0.067023	-0.0331	0.234169	0.065944	0.804601
"IMAGE:52684"	0.041564	-0.224918	-0.505646	0.030541	0.176453	-0.103715	0.138412	-0.117962	0.030136	-0.118392	0.235687	-0.025455	-0.201507	0.029377	-0.011867	0.09276	0.588789	0.160038	0.023481	0.149412	0.055079	0.082597	0.141229	-0.565172	0.274164	-0.221948	0.375559	-0.482397	-0.237757	-0.26826	0.274879	0.100545	0.376447	-0.102711	-0.278695	0.164871	0.241195	-0.114023	-0.218338	0.163699	-0.189098	0.225071	0.314886	0.057289	-0.09101	0.25144	-0.011943	-0.456101
"IMAGE:429372"	0.349789	0.075001	0.147011	0.089449	0.270196	0.265262	-0.213696	-0.237289	-0.120918	0.343354	-0.097987	0.05603	-0.647404	0.057213	-0.38064	0.201253	-0.245398	-0.214244	-0.355477	-0.018067	0.304088	0.225647	-0.007783	0.078978	0.293593	0.083793	0.204692	-0.020812	-0.391234	0.148963	-0.34973	0.096287	-0.232341	0.198662	0.050208	-0.053501	-0.034106	-0.204519	0.190415	0.074001	0.213104	0.01213	-0.002468	0.028031	-0.121437	-0.044626	-0.259999	-0.270949
"IMAGE:1855328"	0.12274	0.224652	0.049384	-0.795966	0.107951	0.338055	-0.02693	-0.242231	0.257861	0.060465	0.127805	-0.161647	-0.031695	0.206195	-0.184087	0.177401	-0.418151	0.076665	-0.113813	0.272493	-0.44956	0.05472	-0.106208	0.249517	0.102152	0.252835	0.229736	0.218619	0.191436	0.096066	-0.112066	-0.063277	0.131261	0.255059	-0.479769	0.04782	0.232232	-0.173079	-0.287271	-0.006394	-0.006361	0.6788	-0.559956	-0.163099	-0.29275	0.018465	-0.181897	0.100798
"IMAGE:1505542"	0.32129	0.177305	0.188465	-0.284148	0.263668	-0.303864	-0.253925	-0.246	-0.1958	-0.179678	0.223088	0.240857	0.354118	-0.123093	0.373629	0.010129	-0.236858	0.19143	0.017531	0.017215	0.010168	0.157893	0.2244	-0.283693	-0.226074	0.337859	0.194722	-0.238395	0.028685	0.149256	-0.09252	0.227004	0.212658	-0.350151	-0.035	0.228041	-0.100628	-0.896464	-0.075499	0.077947	0.0882	0.057729	-0.208803	0.081142	0.071826	-0.126342	-0.026128	0.065496
"IMAGE:45464"	-0.174262	-0.190606	-0.40846	-0.428629	-0.354008	-0.230795	-0.291068	-0.295494	-0.249533	-0.076583	-0.163003	-0.137769	-0.388537	-0.059475	-0.079263	-0.148593	-0.223743	-0.009857	-0.258483	-0.081095	-0.517335	-0.102977	-0.160197	0.007421	-0.028486	0.107416	-0.004	0.041227	-0.069514	0.336658	0.090315	0.330188	0.198269	0.40703	0.106729	0.36545	0.300743	0.19357	-0.001327	0.401656	0.178255	0.418296	0.285755	0.09657	0.165988	0.421519	0.30426	0.081657
"IMAGE:855890"	0.202636	0.038099	0.028546	0.211732	-0.402796	-0.127692	-0.278158	-0.207129	-0.352145	-0.188207	-0.335777	-0.512998	-0.547822	-0.18479	-0.245296	-0.538517	-0.373977	-0.187686	-0.014836	-0.280525	-0.271016	-0.176769	-0.146559	0.153138	-0.05414	-0.009561	0.124842	0.174335	0.148176	0.076294	-0.11692	0.201989	0.153018	-0.033828	0.322628	0.252131	0.104679	0.05724	-0.14267	0.19163	0.432655	0.023712	0.4127	0.261903	0.29017	0.034541	0.605064	0.483661
"IMAGE:462003"	-0.511843	0.08778	-0.620948	0.305003	0.211115	0.022234	-0.202309	-0.094207	0.038259	0.071237	-0.246253	0.266592	0.030906	-0.030607	-0.216263	0.144344	0.181634	0.052263	-0.320202	0.425131	-0.279282	-0.129699	0.127699	0.101555	-0.254907	0.341431	-0.249193	-0.045317	0.406229	0.270938	0.343302	0.07421	0.283124	0.231804	0.417076	-0.163576	-0.142344	-0.226642	0.24798	-0.085827	0.279342	-0.097569	-0.513929	-0.068773	-0.160141	-0.385511	0.037194	-0.133658
"IMAGE:1737554"	-0.313816	-0.119815	-0.004741	0.03046	-0.139142	-0.0229	0.177558	0.062026	0.751625	0.407192	0.106066	-0.18954	-0.623416	-0.065019	0.079338	0.443088	-0.061901	-0.276261	-0.004699	-1.150867	0.199609	0.303468	-0.093781	0.02768	-0.205508	0.354464	0.503893	-0.248667	0.361372	0.415656	-0.061734	0.073028	0.09186	0.398961	0.265537	-0.434448	0.122215	0.201294	0.167774	-1.078499	-0.166864	0.221895	-0.215875	0.036097	-0.202557	-0.140146	-0.311542	0.26627
"IMAGE:486635"	0.130106	-0.150246	0.362226	0.272473	0.12949	0.186724	-0.305497	-0.228552	0.139316	0.235108	0.088132	0.039363	-0.764969	-0.111842	-0.084956	-0.045243	-0.057929	-0.22733	0.972371	0.055648	1.458202	-0.202733	0.422675	-0.283178	0.379445	0.531818	0.214625	-0.235709	-0.20862	0.0777	0.015775	-0.512698	-0.058504	-0.016956	-0.051606	-0.053045	-0.210819	0.014506	-0.028443	-0.035299	-0.48279	-0.197224	-0.278606	-0.415781	-0.1118	-0.044912	-0.338496	-0.392724
"IMAGE:1237599"	0.438256	0.237135	-0.345982	0.499583	0.161736	0.26471	-0.908745	0.178377	-0.681752	0.197381	0.158271	0.699486	0.278204	0.48833	0.042136	0.008432	0.185951	0.144322	0.124124	0.18263	0.09003	-0.517599	-0.155821	-0.145395	-0.073894	-0.169179	0.029838	-0.152958	-0.050335	0.067384	-0.346317	0.176561	-0.212385	-0.073012	0.180792	0.351465	0.087997	-0.49394	-0.51648	0.15614	0.052057	-0.175342	-0.162402	0.21077	-0.395336	-0.174112	-0.471574	-0.535254
"IMAGE:981176"	0.293944	-0.28332	-0.194146	-0.385452	-0.400333	-0.485423	-0.2495	0.275531	-0.402034	-0.380631	-0.223836	0.234653	0.693711	-0.04271	-0.08627	0.371724	-0.289715	0.175021	1.551646	-0.12741	-0.060335	-0.178277	0.226132	-0.486581	0.232234	-0.035755	0.460477	-0.279339	-0.17677	-0.010861	0.267234	-0.154491	-0.124781	-0.100446	-0.425675	-0.162323	0.105975	-0.154877	0.048909	-0.059429	-0.05191	-0.390512	1.276248	-0.055696	0.374677	0.113299	-0.576883	0.176945
"IMAGE:448490"	0.194862	0.059695	0.264726	0.448921	0.173747	0.369169	0.02505	0.149661	0.030186	0.157176	-0.04625	0.223033	-0.431403	0.205036	-0.3468	0.014408	-0.194394	0.087292	-0.562125	0.383526	-0.238051	0.249241	0.046316	-0.179107	-0.073667	0.078377	-0.131148	-0.270781	-0.016443	0.346597	-0.112551	-0.273509	0.038507	-0.229488	0.281261	-0.671934	0.30841	0.407276	-0.017647	0.089707	-0.227274	0.057059	0.252167	-0.254212	-0.268257	0.058228	-0.077533	-0.403898
"YOR067C"	0.025945	0.143284	-0.152229	0.284056	0.275782	-0.493948	-0.623398	-0.276277	-0.338306	-0.167891	0.521278	0.087648	-0.007813	-0.497815	0.52705	0.069362	0.168843	-0.051373	0.094393	0.346847	-0.093909	-0.340679	-0.049795	-0.138793	0.6101	0.066861	-0.05563	0.221179	-0.137338	0.069555	-0.783388	-0.20103	-0.172324	-0.082562	-0.241273	-0.506363	0.227507	-0.581754	0.085068	0.332431	-0.067558	0.784153	0.097531	0.629605	-0.182205	-0.076278	0.515527	0.316194
"IMAGE:1507007"	-0.071332	0.229719	-0.204731	0.206052	0.150766	-0.23745	0.09956	-0.047219	-0.360976	0.575843	0.424978	-0.018128	0.434086	-0.415177	-0.093077	-0.172192	0.37965	-0.235754	0.610595	-0.174495	-0.101351	-0.069255	0.035824	0.187513	0.419161	-0.39784	0.374066	-0.116456	-0.043147	0.055105	-0.013984	-0.418681	0.167629	0.152286	-0.002126	-0.399335	0.122096	-0.071813	-0.045085	0.225979	-0.210043	0.264548	-0.757307	-0.083884	-0.236658	0.086499	-0.695517	0.175605
"IMAGE:854263"	-0.59305	-0.093879	-0.035087	0.571378	-0.318276	-0.032863	0.281995	0.293515	0.117603	0.111762	-0.047273	0.045005	0.279113	0.145023	-0.226659	0.308024	-0.258232	0.303157	-0.095675	0.106793	-0.583593	0.030643	-0.34441	0.058659	-0.407874	0.313016	0.138129	0.043982	0.372106	0.196455	-0.330085	-0.099755	-0.017083	0.361017	0.22718	0.089187	-0.279125	-0.229601	-0.14808	0.094587	0.122176	-0.541598	-0.148664	0.305038	-0.056281	-0.205003	-0.125916	-0.012178
"IMAGE:795379"	-0.151888	-0.072165	-0.315799	0.105929	0.679353	-0.208019	0.564004	0.244953	0.087658	0.384221	0.176637	0.483937	0.31342	0.39872	0.643959	0.226166	0.443372	0.085815	0.416154	0.319951	-0.051439	-0.009069	0.058922	-0.380019	0.142957	-0.022683	-0.173688	-0.354874	-0.074859	-0.024106	-0.083189	-0.321219	-0.167766	-0.191487	-0.150318	-0.238723	-0.16975	-0.260555	-0.143391	-0.248774	0.001328	-0.199524	-0.12132	-0.33546	-0.122216	-0.317093	-0.170777	-0.240637
"IMAGE:825679"	-0.524182	0.178397	-0.516724	-0.06616	0.025045	0.099853	0.330229	0.440037	0.563459	0.274746	0.249879	0.453607	-0.121035	0.343505	0.291466	0.12169	-0.036845	0.312471	-1.194227	-0.065134	0.208265	0.226473	0.298295	0.283377	-0.374112	0.190164	-0.103506	-0.047225	-0.590909	-0.220883	0.364791	0.290922	-0.363817	0.539404	-0.21676	0.051833	-0.483037	0.217733	-0.062409	0.049168	-0.499382	-0.281358	-0.224399	0.482277	0.168372	0.061675	-0.145395	0.177256
"IMAGE:768417"	-0.049312	0.213462	0.433498	0.106828	0.016894	-0.146231	0.20046	0.062077	0.124696	0.200663	-0.029023	-0.312426	0.415574	-0.296064	-0.085279	-0.004725	-0.080049	-0.116929	0.035883	-0.311367	-0.456554	0.213366	0.184278	-0.075682	0.363288	-0.15198	0.285258	-0.185259	-0.261527	-0.18596	-0.014914	0.065292	0.585954	0.783725	0.160297	0.106924	0.179345	-0.033398	0.462402	-0.324697	-0.122681	-0.207941	-0.599377	0.00074	-0.532269	-0.300893	-0.06069	-0.606927
"IMAGE:1737171"	-0.047219	0.024866	0.191534	0.065493	-0.264623	-0.196465	-0.296966	-0.315825	-0.073413	-0.007611	0.286377	0.133212	-0.330181	-0.146609	-0.266292	-0.231987	0.187039	-0.054416	-0.288067	0.071362	-0.27032	0.185972	0.396282	0.214542	0.321245	0.327005	0.421756	0.277753	-0.182197	-0.170391	-0.227229	0.114396	-0.450202	-0.036114	0.18994	-0.006788	0.101395	-0.123714	-0.298093	0.315919	0.296423	0.158551	-0.681306	0.385823	-0.148621	0.419936	0.014581	-0.283924
"IMAGE:1574914"	0.301927	0.230908	-0.038593	-0.000266	0.184101	0.041153	-0.03427	-0.590004	-0.191754	-0.192948	-0.098001	0.011237	-0.108311	0.079436	-0.350953	0.323568	-0.324706	0.083854	0.307928	0.250682	-0.390378	0.214751	-0.027448	-0.168078	-0.399433	0.175876	0.308621	-0.258546	0.26479	0.218293	-0.100226	0.104081	-0.028012	0.023692	0.185869	-0.042755	0.115374	0.062959	0.097962	-0.095898	0.039814	-0.29046	-0.178853	0.130211	0.247311	-0.018345	-0.256729	-0.347165
"IMAGE:433603"	-0.150648	0.072752	0.321023	-0.299979	0.257878	-0.003715	0.25735	0.33752	0.417207	0.171283	0.071972	0.008646	-0.186077	0.25823	0.12282	0.120835	-0.356194	0.188592	-0.685549	-0.084043	0.079894	0.232289	-0.068652	0.088178	0.119337	0.143547	0.037295	0.229121	-0.270181	0.256852	-0.156862	0.267585	-0.286041	-0.690011	-0.062814	0.465314	-0.203038	0.079301	0.095702	-0.01742	0.217225	0.012236	-0.734283	0.168743	-0.372313	0.247705	-0.174497	0.097604
"IMAGE:142944"	0.242194	-0.059284	-0.441002	-0.129688	-0.629457	0.086074	0.032765	0.207424	-0.058559	-0.297883	-0.447691	-0.237256	0.00709	-0.071977	-0.234369	0.185995	-0.290584	-0.22848	0.002934	-0.136147	-0.571098	0.042313	-0.436652	0.13589	-0.17773	-0.13932	-0.02358	-0.093303	0.170278	0.169265	0.020158	-0.213127	0.089725	0.515596	0.264482	0.275758	0.032553	0.099294	-0.101702	0.168318	0.328312	0.276023	0.231827	0.315984	0.247023	0.339986	0.00615	-0.386882
"IMAGE:298268"	0.181226	0.114962	0.174093	0.625167	0.191756	-0.060554	0.017167	0.159219	0.014578	0.087964	0.11887	0.297351	0.28623	0.485884	0.207234	0.249516	0.411461	0.371755	0.221819	0.062551	-0.139962	-0.054493	-0.278178	-0.217719	-0.218438	-0.155827	-0.108505	-0.136072	-0.073874	-0.281238	-0.339754	-0.175649	-0.219006	-0.268403	-0.260873	-0.342744	-0.220805	-0.269548	-0.18719	-0.09102	0.000198	-0.267648	-0.079873	-0.130674	0.167522	0.018457	0.089974	0.084114
"IMAGE:1627953"	0.503606	-0.120003	-0.207074	-0.334356	0.068672	-0.345394	-0.090824	0.207543	-0.646324	-0.463314	-0.108917	0.99677	-0.053245	0.1486	0.253517	0.092556	0.390271	0.2149	0.636945	0.138879	-0.465291	-0.072042	-0.21168	-0.267566	-0.511139	0.073315	-0.135333	0.31121	-0.573676	-0.113569	-0.091583	-0.104303	-0.088363	-0.084434	0.111092	-0.242367	0.22974	-0.408176	0.22319	-0.040343	0.170276	-0.182464	-0.12891	-0.064876	0.223855	0.451046	0.393668	0.099956
